,year,fips,county_name,state_name,contract_rent,housing_value,median_age_by_sex,population,diff_year,diff_growth,rate_percent,rent_price_ratio,GDPDEF,diff_housing_growth,growth_rate_housing,mean_rent_price_ratio,mean_housing_value,mean_contract_rent,mean_rent_pct_change,mean_housing_growth
1115,2010,36081,Queens County,New York,433723,464800,37.3,2233841,1,-96,-0.0221339426315874,0.933138984509466,96.1615,-10800,-2.32358003442341,0.892606941734984,495090.909090909,435953.545454545,0.0913751854219588,2.52453943374428
1116,2010,36083,Rensselaer County,New York,23198,177200,39.7,159428,1,1278,5.50909561169066,0.130914221218962,96.1615,-2600,-1.46726862302483,0.125386118178099,183781.818181818,23041.5454545455,1.39144114069627,1.06604985277366
1117,2010,36085,Richmond County,New York,49771,452300,38.7,469363,1,-1679,-3.37345040284503,0.11003979659518,96.1615,2900,0.641167366791952,0.110261252809413,475354.545454545,51964.1818181818,0.90080040222055,2.56278739770599
1118,2010,36087,Rockland County,New York,29935,448300,36.8,312183,1,3755,12.5438449974946,0.0667744813740799,96.1615,-15000,-3.3459736783404,0.0704178092717287,436927.272727273,30699,1.93936324049947,0.0770616329236663
1119,2010,36089,St. Lawrence County,New York,12753,85300,37.3,111894,1,-154,-1.20755900572414,0.149507620164127,96.1615,5000,5.86166471277843,0.132602450929834,89581.8181818182,11803.3636363636,-1.56439561817625,2.2395748853277
1120,2010,36091,Saratoga County,New York,26219,236200,40.7,219960,1,3830,14.6077272207178,0.111003386960203,96.1615,900,0.381033022861981,0.10533331132352,244136.363636364,25647.4545454545,0.585768109376129,1.46101413138065
1121,2010,36093,Schenectady County,New York,18282,168000,39.3,154889,1,1245,6.80997702658352,0.108821428571429,96.1615,7100,4.22619047619048,0.111548997409152,168336.363636364,18811.1818181818,2.19074752202748,1.27227443384208
1122,2010,36101,Steuben County,New York,11470,86300,41.4,98930,1,547,4.768962510898,0.132908458864426,96.1615,5100,5.90961761297798,0.123101311698797,93754.5454545455,11434.5454545455,-0.637309299580085,2.58550083406378
1123,2010,36103,Suffolk County,New York,102533,390800,39.8,1494434,1,15034,14.6625964323681,0.262366939611054,96.1615,-16700,-4.27328556806551,0.256152119783025,390572.727272727,99689.7272727273,0.550113282501085,0.506362729053572
1124,2010,36105,Sullivan County,New York,11583,183800,41.8,77500,1,1308,11.2924112924113,0.0630195865070729,96.1615,4800,2.61153427638738,0.0579912806805415,170614.285714286,9904.85714285714,-2.48969595527032,-1.10750326957455
1125,2010,36109,Tompkins County,New York,16629,167600,29.2,101620,1,-1449,-8.71369294605809,0.0992183770883055,96.1615,-800,-0.477326968973747,0.0951685262771439,185230,17527.8,0.53746919135241,2.13115785709821
1126,2010,36111,Ulster County,New York,21014,234300,42,182435,1,-104,-0.494908156467117,0.0896884336320956,96.1615,-11800,-5.0362782757149,0.0945709853953763,229918.181818182,21713,0.464223135344011,-0.355512627060304
1127,2010,36113,Warren County,New York,8816,205600,44.2,65697,1,1132,12.8402903811252,0.0428793774319066,96.1615,23800,11.5758754863813,0.0417363264582919,192142.857142857,8018.42857142857,-0.202449684453969,0.903086346360003
1128,2010,36117,Wayne County,New York,8667,104200,41.4,93753,1,1061,12.2418368524288,0.0831765834932821,96.1615,-5500,-5.27831094049904,0.070942618826832,115870,8169.5,-1.50956467374329,1.21087171685893
1129,2010,36119,Westchester County,New York,126837,526000,40.2,950541,1,-815,-0.642556982583946,0.241134980988593,96.1615,-18700,-3.55513307984791,0.253855288545613,526345.454545455,133411.545454545,0.443961030795175,0.228599949441571
1130,2010,37001,Alamance County,North Carolina,20734,132900,38.1,151528,1,2909,14.0300954953217,0.156012039127163,96.1615,-5400,-4.06320541760722,0.148211962987041,143745.454545455,21238,0.967590353123178,1.71617095442044
1131,2010,37019,Brunswick County,North Carolina,11023,190100,46.6,107992,1,1157,10.4962351446975,0.0579852709100473,96.1615,-19100,-10.0473435034193,0.0615658494372714,195562.5,11950.875,0.133573948118021,-0.0780028498535159
1132,2010,37021,Buncombe County,North Carolina,34678,192100,40.6,238832,1,2892,8.33958129073188,0.180520562207184,96.1615,-2800,-1.45757418011452,0.175820260428228,213072.727272727,36994.3636363636,2.14354868384337,3.31339619915535
1133,2010,37023,Burke County,North Carolina,9429,114400,40.8,90771,1,-23,-0.243928306289108,0.0824213286713287,96.1615,3900,3.40909090909091,0.0841679832275583,113980,9581.2,-3.68771141535455,2.08373182165807
1134,2010,37025,Cabarrus County,North Carolina,15783,169000,36.9,178588,1,-393,-2.49002090857251,0.0933905325443787,96.1615,-4300,-2.54437869822485,0.104480143685889,186218.181818182,19146.0909090909,0.75943904785935,3.47030773465938
1135,2010,37031,Carteret County,North Carolina,8858,197500,45.1,66685,NA,NA,NA,0.0448506329113924,96.1615,NA,NA,0.0401680067292455,205944.444444444,8241.77777777778,-0.716553335469126,1.52716497240205
1136,2010,37035,Catawba County,North Carolina,17104,130200,39,154389,1,2367,13.838868101029,0.13136712749616,96.1615,-1500,-1.15207373271889,0.13083658916489,138227.272727273,18036.6363636364,1.38969399911962,1.34046297650406
1137,2010,37045,Cleveland County,North Carolina,11812,110200,40,98050,1,-1026,-8.68608195055875,0.107186932849365,96.1615,1200,1.08892921960073,0.11171349064708,110000,12210.25,-4.85724738520082,1.59027021867664
1138,2010,37049,Craven County,North Carolina,14703,146000,37.1,103908,1,-918,-6.24362375025505,0.100705479452055,96.1615,-13000,-8.9041095890411,0.0957544326239425,155172.727272727,14856.9090909091,-2.25574972609912,-0.508194527615229
1139,2010,37051,Cumberland County,North Carolina,50360,126900,30.8,320267,1,-1927,-3.82644956314535,0.396847911741529,96.1615,2700,2.12765957446809,0.447194309197356,130881.818181818,58540.9090909091,1.90939345078003,0.865212409938238
1140,2010,37057,Davidson County,North Carolina,19942,133400,40.6,162930,1,2641,13.2434058770434,0.149490254872564,96.1615,-2000,-1.49925037481259,0.140458225382809,136981.818181818,19245.3636363636,0.852283865932272,1.27042801344245
1141,2010,37063,Durham County,North Carolina,48075,177400,33.1,268454,1,1906,3.96463858554342,0.270997745208568,96.1615,-6100,-3.43855693348365,0.278461444081734,198081.818181818,54725.7272727273,2.42430024041599,2.87424322576787
1142,2010,37067,Forsyth County,North Carolina,47974,150500,37.5,351335,1,419,0.873389752782757,0.318764119601329,96.1615,1000,0.664451827242525,0.352789359884015,154081.818181818,54343.9090909091,1.5867013872894,1.25605298807926
1143,2010,37071,Gaston County,North Carolina,26104,127400,38.9,206213,1,-178,-0.681887833282256,0.204897959183673,96.1615,7400,5.80847723704867,0.207263159551325,134063.636363636,27633.9090909091,1.12028309903699,3.10693173679029
1144,2010,37081,Guilford County,North Carolina,74464,157900,36.5,489681,1,4862,6.52932960893855,0.471589613679544,96.1615,1600,1.01329955668144,0.505866077098001,161163.636363636,81468.5454545455,2.16812094645241,1.47719388208188
1145,2010,37085,Harnett County,North Carolina,12647,141300,33.3,115733,1,525,4.15118209852139,0.0895046001415428,96.1615,7000,4.95399858457183,0.103659343730823,143436.363636364,14845.3636363636,2.21579132252532,1.84455256555894
1146,2010,37089,Henderson County,North Carolina,10656,192600,45.5,106978,1,NA,NA,0.0553271028037383,96.1615,NA,NA,0.0639553102260885,200660,12706.1,2.29037270006192,2.85784104775752
1147,2010,37097,Iredell County,North Carolina,16259,173900,39,159771,1,591,3.63490989605757,0.0934962622196665,96.1615,11700,6.72800460034503,0.0967682080861882,177427.272727273,17128.6363636364,0.724068112438199,2.39141601843471
1148,2010,37101,Johnston County,North Carolina,16161,139200,36.5,169735,1,679,4.20147268114597,0.116099137931034,96.1615,1000,0.718390804597701,0.117594337732514,153572.727272727,17961.0909090909,1.94411358314361,3.58407987115879
1149,2010,37119,Mecklenburg County,North Carolina,137641,187400,33.9,923427,1,-8316,-6.04180440421096,0.734477054429029,96.1615,500,0.266808964781217,0.804710048667231,207336.363636364,165258.090909091,2.42787536805194,3.56445444054143
1150,2010,37125,Moore County,North Carolina,9941,196500,45.3,88569,1,-420,-4.2249270697113,0.0505903307888041,96.1615,500,0.254452926208651,0.0474968280146792,207320,9815.8,-0.419656340641683,1.59572019747402
1151,2010,37127,Nash County,North Carolina,13939,115700,39.9,95938,1,162,1.16220675801707,0.1204753673293,96.1615,5600,4.84010371650821,0.110409272157799,120420,13225.7,-0.87911431533045,1.67592056988667
1152,2010,37129,New Hanover County,North Carolina,33773,223300,37.9,203341,1,-483,-1.43013649957066,0.151244961934617,96.1615,-8100,-3.62740707568294,0.167034275486039,229690.909090909,38267.4545454545,1.73900859975366,1.3032534253388
1153,2010,37133,Onslow County,North Carolina,28240,149600,25.8,179471,1,1151,4.0757790368272,0.188770053475936,96.1615,7800,5.21390374331551,0.187202555524284,153654.545454545,28729.7272727273,0.119726080508849,1.45779288397495
1154,2010,37135,Orange County,North Carolina,20890,271500,33.6,134197,1,783,3.748204882719,0.0769429097605893,96.1615,-9100,-3.35174953959484,0.0706951468059038,288136.363636364,20215.9090909091,-0.184972015182847,1.75635031348445
1155,2010,37147,Pitt County,North Carolina,27064,133800,31.2,168817,1,-5095,-18.8257463789536,0.202272047832586,96.1615,100,0.0747384155455904,0.230452321583723,139627.272727273,32055.2727272727,0.525833367886614,1.27830323955987
1156,2010,37151,Randolph County,North Carolina,14215,115200,39.6,141960,1,-3356,-23.6088638761871,0.123394097222222,96.1615,-12700,-11.0243055555556,0.125780012723096,121827.272727273,15308.3636363636,-1.91886197966554,-0.0169744309396046
1157,2010,37155,Robeson County,North Carolina,15230,63500,34.2,134473,1,1662,10.9126723571898,0.239842519685039,96.1615,-3100,-4.88188976377953,0.223790991923269,71763.6363636364,16006.0909090909,0.797037258219851,0.707900217909059
1158,2010,37157,Rockingham County,North Carolina,9934,102800,42.1,93641,1,NA,NA,0.0966342412451362,96.1615,NA,NA,0.106310885474388,107200,11366.5714285714,-2.92889546261357,2.28600458388907
1159,2010,37159,Rowan County,North Carolina,16523,128400,38.9,138446,1,861,5.21091811414392,0.128683800623053,96.1615,-8600,-6.69781931464174,0.123950536525661,133381.818181818,16478.4545454545,1.02521960579541,1.24048138902094
1160,2010,37179,Union County,North Carolina,10352,188200,35.8,202206,1,-366,-3.5355486862442,0.0550053134962806,96.1615,-23900,-12.6992561105207,0.0638650890798258,217736.363636364,13726,1.4398240621435,2.29790695343318
1161,2010,37183,Wake County,North Carolina,113430,232800,34.4,906969,1,4075,3.59252402362691,0.487242268041237,96.1615,1400,0.601374570446735,0.527566085125583,254036.363636364,133414.272727273,3.10616524495156,3.02730869430615
1162,2010,37191,Wayne County,North Carolina,17661,106900,36.7,122907,1,-729,-4.12773908612196,0.165210477081384,96.1615,-6300,-5.8933582787652,0.164708883841256,114718.181818182,18753.7272727273,-0.0562710327438564,-0.0368701613557816
1163,2010,37195,Wilson County,North Carolina,13577,113100,38.7,81359,1,941,6.93083891875967,0.120044208664898,96.1615,2300,2.03359858532272,0.108348010704334,119220,12888.4,2.36491780253337,2.30357832058768
1164,2010,38015,Burleigh County,North Dakota,9057,166800,38,81666,1,-521,-5.75245666335431,0.0542985611510791,96.1615,5900,3.53717026378897,0.0541594497828868,208677.777777778,11121.8888888889,4.53751921136207,6.24081919999609
1165,2010,38017,Cass County,North Dakota,30931,155800,32.1,150230,1,1615,5.22129902040025,0.198530166880616,96.1615,8700,5.58408215661104,0.181402157933577,188427.272727273,33698,3.23476723555112,4.87398053305741
1166,2010,38035,Grand Forks County,North Dakota,12298,148000,29.2,66991,1,-1140,-9.26979996747439,0.0830945945945946,96.1615,4200,2.83783783783784,0.0841136668780228,175718.181818182,14639,1.81223261732648,3.73791064392698
1167,2010,39003,Allen County,Ohio,12725,110200,38.6,106205,1,502,3.94499017681729,0.115471869328494,96.1615,13800,12.5226860254083,0.120011027313037,110418.181818182,13178.1818181818,-0.323203886136714,2.49386051421764
1168,2010,39017,Butler County,Ohio,37740,157800,36,368630,1,137,0.363010068892422,0.239163498098859,96.1615,-200,-0.126742712294043,0.255563599472708,164754.545454545,42095.0909090909,1.43013625685586,1.94459734179924
1169,2010,39023,Clark County,Ohio,19638,102000,40.6,138193,1,2307,11.747632141766,0.192529411764706,96.1615,-9800,-9.6078431372549,0.171894335214604,108963.636363636,18626.2727272727,-0.0759124990045917,0.378654906343692
1170,2010,39025,Clermont County,Ohio,15166,153000,38.9,197604,1,-2876,-18.9634709217988,0.0991241830065359,96.1615,-14600,-9.54248366013072,0.120501223296332,163218.181818182,19608,0.799077404571747,1.29576274065124
1171,2010,39035,Cuyahoga County,Ohio,202096,132200,40.2,1278208,1,-7218,-3.5715699469559,1.52871406959153,96.1615,1000,0.75642965204236,1.71746674458494,128500,220175.454545455,1.03282605294634,0.80498812428179
1172,2010,39041,Delaware County,Ohio,10282,245900,37.4,175250,1,451,4.38630616611554,0.0418137454249695,96.1615,-8000,-3.25335502236682,0.0458746904549394,276327.272727273,12632.2727272727,3.68291177628177,2.79593643855649
1173,2010,39043,Erie County,Ohio,9953,134100,43.8,77070,1,NA,NA,0.074220730797912,96.1615,NA,NA,0.0751144704815124,133957.142857143,10040.5714285714,4.8031213434727,1.63269589478636
1174,2010,39045,Fairfield County,Ohio,13306,167400,39.3,146351,1,-730,-5.4862468059522,0.0794862604540024,96.1615,1100,0.657108721624851,0.0865327400768454,173900,14895.2727272727,0.0621744805300326,2.3661144879825
1175,2010,39049,Franklin County,Ohio,206210,155000,33.5,1165897,1,8708,4.22287958876873,1.33038709677419,96.1615,-600,-0.387096774193548,1.39336596745057,162872.727272727,225645.181818182,2.05413616938737,2.59582613789863
1176,2010,39057,Greene County,Ohio,20235,155200,37.1,161605,1,-200,-0.98838645910551,0.130380154639175,96.1615,-1400,-0.902061855670103,0.130612257285401,165318.181818182,21560.9090909091,1.22822376564764,1.88891463064791
1177,2010,39061,Hamilton County,Ohio,127177,149400,37.1,802252,1,-8331,-6.55071278611699,0.851251673360107,96.1615,3500,2.34270414993307,0.937448518845015,149063.636363636,139326.363636364,0.44222731629919,1.59465540333241
1178,2010,39063,Hancock County,Ohio,9168,131600,38.6,74727,1,-596,-6.50087260034904,0.0696656534954407,96.1615,-6700,-5.09118541033435,0.0713927021410141,136422.222222222,9691.66666666667,1.69524491233068,1.82368446250257
1179,2010,39085,Lake County,Ohio,20970,152600,42.4,230101,1,-2054,-9.79494515975203,0.137418086500655,96.1615,-9200,-6.02883355176933,0.159195521241118,153645.454545455,24422,0.830129848585199,0.0841062830334255
1180,2010,39089,Licking County,Ohio,16360,155100,39.3,166701,1,-894,-5.46454767726161,0.105480335267569,96.1615,2800,1.80528691166989,0.109268454579541,162027.272727273,17554.5454545455,0.869758636730795,2.31325266797983
1181,2010,39093,Lorain County,Ohio,31278,144000,40.3,301449,1,-2990,-9.55943474646716,0.217208333333333,96.1615,-3900,-2.70833333333333,0.233181111330274,144927.272727273,33659.1818181818,-0.831888798743183,0.955166255167762
1182,2010,39095,Lucas County,Ohio,64446,115400,37,441468,1,-159,-0.246718182664556,0.558457538994801,96.1615,200,0.173310225303293,0.632559783158838,111463.636363636,70241.6363636364,1.02385379775686,0.634788548970713
1183,2010,39099,Mahoning County,Ohio,27763,96600,43.1,238310,1,-1044,-3.7604005330836,0.2874016563147,96.1615,3200,3.31262939958592,0.304933567366581,100590.909090909,30586.1818181818,0.183401415303284,1.49823506938455
1184,2010,39101,Marion County,Ohio,8256,94800,40.8,66482,1,NA,NA,0.0870886075949367,96.1615,NA,NA,0.0844921803673586,100985.714285714,8472.71428571429,0.406044215969846,3.14784854757436
1185,2010,39103,Medina County,Ohio,13455,185900,40.8,172592,1,2359,17.5325157933854,0.0723776223776224,96.1615,-300,-0.161377084454008,0.0727420625827754,188236.363636364,13682.2727272727,2.79159850951477,1.07857827333934
1186,2010,39109,Miami County,Ohio,11608,135200,41.2,102461,1,291,2.50689179875948,0.0858579881656805,96.1615,4200,3.10650887573965,0.0842982570312969,142880,11956.3,-1.18052839705702,2.32560311236683
1187,2010,39113,Montgomery County,Ohio,81790,115200,39.3,535059,1,-2146,-2.623792639687,0.709982638888889,96.1615,-1400,-1.21527777777778,0.761542988026882,114654.545454545,87048.9090909091,0.199778596901318,0.700263261672258
1188,2010,39119,Muskingum County,Ohio,10430,103100,39.8,86142,1,232,2.22435282837967,0.101163918525703,96.1615,-15400,-14.9369544131911,0.0933273184764722,113420,10486.6,-0.15607090098678,0.639859656715825
1189,2010,39133,Portage County,Ohio,19073,155900,37.7,161386,1,-2200,-11.5346301053846,0.122341244387428,96.1615,4100,2.62989095574086,0.125328803740405,154409.090909091,19285.7272727273,-1.18693890245714,0.427707867745634
1190,2010,39139,Richland County,Ohio,14503,106300,41,124177,1,-288,-1.98579604219817,0.136434619002822,96.1615,-400,-0.376293508936971,0.145313226964251,105827.272727273,15353.9090909091,0.812063147203375,0.98009016901323
1191,2010,39141,Ross County,Ohio,8816,117300,40,78090,1,2194,24.8865698729583,0.075157715260017,96.1615,6600,5.62659846547315,0.0726379499598523,111987.5,8132.375,3.65276173454007,0.809929585276379
1192,2010,39151,Stark County,Ohio,41353,123700,41.6,375321,1,-4726,-11.4284332454719,0.334300727566694,96.1615,-3700,-2.99110751818917,0.37024256795044,128118.181818182,47381.9090909091,0.903262794883476,1.22134403700808
1193,2010,39153,Summit County,Ohio,68084,141700,40.2,541565,1,-733,-1.07661124493273,0.480479887085392,96.1615,1600,1.12914608327452,0.534417344557619,139936.363636364,74551.9090909091,1.11525426092585,0.957421696445559
1194,2010,39155,Trumbull County,Ohio,23053,101000,42.7,209936,1,2183,9.46948336442112,0.228247524752475,96.1615,2600,2.57425742574257,0.248010356450119,100163.636363636,24796.8181818182,1.50288163013383,0.141679489821236
1195,2010,39165,Warren County,Ohio,15672,186800,37.1,213192,1,1028,6.55946911689638,0.0838972162740899,96.1615,-6900,-3.69379014989293,0.0879180355445666,205081.818181818,17935.1818181818,2.30776773190319,2.42793567344677
1196,2010,39169,Wayne County,Ohio,9764,139000,38.3,114505,1,-1341,-13.7341253584596,0.0702446043165468,96.1615,5400,3.88489208633094,0.0823762662399322,141727.272727273,11642.2727272727,1.26547727926545,1.79573171852374
1197,2010,39173,Wood County,Ohio,14859,149500,35.7,125502,1,-517,-3.47937277071135,0.0993913043478261,96.1615,-8000,-5.35117056856187,0.106816617722307,156845.454545455,16716.1818181818,1.37704739534034,0.830184722668929
1198,2010,40017,Canadian County,Oklahoma,10235,135600,36,116237,1,2199,21.4851001465559,0.0754793510324484,96.1615,-1400,-1.03244837758112,0.0687252038123285,150690.909090909,10362.1818181818,3.37231662846339,2.03216827042548
1199,2010,40027,Cleveland County,Oklahoma,31523,135100,33.1,256895,1,2013,6.38581353297592,0.233330866025167,96.1615,200,0.148038490007402,0.231264673588063,152281.818181818,35295.6363636364,2.56247550443612,2.43430642751809
1200,2010,40031,Comanche County,Oklahoma,20266,114200,31.2,125368,1,3451,17.0285206750222,0.177460595446585,96.1615,4400,3.85288966725044,0.162683673568749,119772.727272727,19427.4545454545,1.26734785366809,1.26115284743257
1201,2010,40037,Creek County,Oklahoma,7104,108700,38.8,70133,1,-250,-3.51914414414414,0.0653541858325667,96.1615,800,0.735970561177553,0.0603377680818242,114636.363636364,6864.63636363636,-1.35451654716925,1.96249747085874
1202,2010,40101,Muskogee County,Oklahoma,7790,90100,38.9,71110,1,-1686,-21.6431322207959,0.0864594894561598,96.1615,-1600,-1.77580466148724,0.093133896829809,96236.3636363636,8897.63636363636,-0.43224746978722,0.165418334696788
1203,2010,40109,Oklahoma County,Oklahoma,105405,124100,34.2,721178,1,-8178,-7.75864522555856,0.849355358581789,96.1615,3200,2.57856567284448,0.867532503044872,139463.636363636,120330.454545455,1.07711345897271,3.01277622420108
1204,2010,40119,Payne County,Oklahoma,15124,137000,27.5,77448,1,1389,9.18407828616768,0.110394160583942,96.1615,17400,12.7007299270073,0.103476542285525,145390.909090909,14908.6363636364,0.583359044124748,3.21171231248104
1205,2010,40125,Pottawatomie County,Oklahoma,6749,91700,37,69608,1,585,8.66795080752704,0.0735986913849509,96.1615,500,0.54525627044711,0.0714105748140882,108763.636363636,7707.63636363636,1.86111577015382,3.43753446468956
1206,2010,40131,Rogers County,Oklahoma,6999,145000,38.6,86988,1,1000,14.2877553936277,0.0482689655172414,96.1615,1800,1.24137931034483,0.0478431936209293,151463.636363636,7243.63636363636,3.1971247121144,1.51787960110342
1207,2010,40143,Tulsa County,Oklahoma,90135,135000,35.2,605418,1,-3038,-3.37049980584679,0.667666666666667,96.1615,3300,2.44444444444444,0.690717540616938,144827.272727273,99736.0909090909,1.04114767145448,2.34235505948669
1208,2010,41003,Benton County,Oregon,13458,255900,32.4,85575,1,-1309,-9.72655669490266,0.0525908558030481,96.1615,-21000,-8.2063305978898,0.0506718022106095,294540,14741.6,0.662191276712263,3.49817261096351
1209,2010,41005,Clackamas County,Oregon,43660,307400,40.5,376891,1,1384,3.16994961062758,0.14202992843201,96.1615,-19700,-6.40858815875081,0.13588223606679,345800,45809.9090909091,1.02400746018949,2.78084412162709
1210,2010,41017,Deschutes County,Oregon,22486,260700,40.3,157894,1,2573,11.4426754424976,0.0862523973916379,96.1615,-23600,-9.05255082470272,0.0823710950954889,299690,23642.2,0.534071550255484,3.44658555012955
1211,2010,41019,Douglas County,Oregon,12875,172200,45.9,107638,1,779,6.0504854368932,0.0747677119628339,96.1615,-4500,-2.61324041811847,0.0755930888212197,183472.727272727,13732.3636363636,1.16917688748091,1.97019836745253
1212,2010,41029,Jackson County,Oregon,29546,236200,42,203462,1,-3084,-10.4379611453327,0.125088907705334,96.1615,-28000,-11.8543607112616,0.128758745155732,251290.909090909,31771.7272727273,-0.598296888757285,1.46587579486678
1213,2010,41033,Josephine County,Oregon,12281,219200,48.1,82807,1,687,5.59400700268708,0.0560264598540146,96.1615,-23800,-10.8576642335766,0.0532286598108212,230511.111111111,12192.4444444444,0.859422166658879,1.39215053297879
1214,2010,41035,Klamath County,Oregon,8726,163500,43.3,64723,1,-814,-9.32844373137749,0.0533700305810398,96.1615,-8800,-5.3822629969419,0.0597398786215261,161800,9576.90909090909,-0.194602438015274,0.438110804824241
1215,2010,41039,Lane County,Oregon,57730,229400,39.1,351983,1,591,1.02373116230729,0.251656495204882,96.1615,-2700,-1.17698343504795,0.258262034322922,237681.818181818,60762.2727272727,1.26578061668083,2.19074264207831
1216,2010,41043,Linn County,Oregon,15051,180600,38.9,116910,1,1423,9.45452129426616,0.0833388704318937,96.1615,-3600,-1.99335548172757,0.0863578669795061,188000,16055.5,2.17863886757548,3.26955221121025
1217,2010,41047,Marion County,Oregon,44274,199300,35.4,316096,1,856,1.9334146451642,0.222147516307075,96.1615,-16800,-8.42950326141495,0.218421375677656,215800,46105.0909090909,0.266318439352534,2.62521603490315
1218,2010,41051,Multnomah County,Oregon,138072,275300,35.8,737902,1,4800,3.47644707109334,0.501532873229204,96.1615,-12500,-4.54050127134036,0.460944855923364,324536.363636364,145159.181818182,1.3088339454726,3.5814425343074
1219,2010,41053,Polk County,Oregon,9309,228300,36.3,75625,1,1721,18.4874852293479,0.0407752956636005,96.1615,-13400,-5.8694699956198,0.042483392176832,236300,9815.7,1.83324854803311,2.89465650978869
1220,2010,41059,Umatilla County,Oregon,10444,150700,35.6,76079,1,2677,25.6319417847568,0.0693032514930325,96.1615,10400,6.90112806901128,0.0651971775148593,152744.444444444,9871.33333333333,1.93096990927066,3.24830848986849
1221,2010,41067,Washington County,Oregon,75959,288200,35.3,531744,1,1578,2.07743651180242,0.263563497571131,96.1615,-16800,-5.8292852185982,0.254036645709575,330536.363636364,81840.7272727273,1.52919892817716,3.39554530215145
1222,2010,41071,Yamhill County,Oregon,11300,216200,37.3,99391,1,1502,13.2920353982301,0.0522664199814986,96.1615,-29300,-13.5522664199815,0.0482734086072683,229450,10993.25,1.8431776903014,1.32292179558321
1223,2010,42001,Adams County,Pennsylvania,8882,203100,41.7,101485,1,-625,-7.03670344517001,0.0437321516494338,96.1615,-3200,-1.57557853274249,0.0446621805621619,199663.636363636,8912.18181818182,-1.83266957639259,-0.0426884003582243
1224,2010,42003,Allegheny County,Pennsylvania,173228,119000,41.4,1223583,1,-11749,-6.78239083750895,1.4556974789916,96.1615,-2000,-1.68067226890756,1.37428061487267,138363.636363636,188044.090909091,1.00011401415199,3.31670900876494
1225,2010,42005,Armstrong County,Pennsylvania,6814,90200,44.6,68839,1,NA,NA,0.0755432372505543,96.1615,NA,NA,0.0687927323661887,97787.5,6660.375,2.42672837642234,3.18202965550058
1226,2010,42007,Beaver County,Pennsylvania,19250,115700,44.3,170567,1,2530,13.1428571428571,0.16637856525497,96.1615,1500,1.29645635263613,0.150836803945604,127209.090909091,19020.0909090909,1.21855265631376,2.87159175656413
1227,2010,42011,Berks County,Pennsylvania,44634,175700,39.5,411850,1,4707,10.5457722812206,0.254035287421742,96.1615,-600,-0.341491178144565,0.250793013714628,174181.818181818,43648.0909090909,1.39808647991707,0.610237914916196
1228,2010,42013,Blair County,Pennsylvania,14797,105400,41.8,127031,1,486,3.28444955058458,0.1403889943074,96.1615,2200,2.08728652751423,0.130268993958397,115318.181818182,14961.1818181818,0.19717667145991,2.45595397028164
1229,2010,42017,Bucks County,Pennsylvania,47531,308500,42,625472,1,1628,3.42513307104837,0.15407131280389,96.1615,-10000,-3.24149108589951,0.17013291461514,318572.727272727,54147.1818181818,1.60781353873764,0.755081323302073
1230,2010,42019,Butler County,Pennsylvania,17970,163600,41.3,184059,1,423,2.35392320534224,0.109841075794621,96.1615,800,0.488997555012225,0.0963441243214661,187809.090909091,17950.9090909091,0.106307524486157,3.05475369979171
1231,2010,42021,Cambria County,Pennsylvania,15853,86200,43.7,143498,1,14,0.0883113606257491,0.183909512761021,96.1615,-4200,-4.87238979118329,0.164411660550062,89972.7272727273,14759.5454545455,-1.20982310477197,0.636632988601928
1232,2010,42027,Centre County,Pennsylvania,23301,192100,29.3,154127,1,265,1.13729024505386,0.121296199895888,96.1615,-2000,-1.04112441436752,0.107812928956194,211518.181818182,22534.4545454545,-0.099070870006297,2.85999610746435
1233,2010,42029,Chester County,Pennsylvania,44651,330500,39.3,499797,1,3262,7.30554746814181,0.135101361573374,96.1615,-400,-0.121028744326778,0.1373473871523,339554.545454545,46557.8181818182,1.54763691803926,1.33521814958195
1234,2010,42033,Clearfield County,Pennsylvania,7322,90800,41.5,81562,1,NA,NA,0.0806387665198238,96.1615,NA,NA,0.0797361300785141,91900,7310.8,0.232854719578521,0.906291914156511
1235,2010,42037,Columbia County,Pennsylvania,7763,132400,40.3,67268,1,-214,-2.7566662372794,0.0586329305135952,96.1615,1100,0.830815709969789,0.0550481173744293,142760,7815.1,-0.733123716814135,1.90262734000874
1236,2010,42039,Crawford County,Pennsylvania,9637,102900,41.8,88657,1,603,6.25713396285151,0.0936540330417881,96.1615,4200,4.08163265306122,0.0869492514192474,107127.272727273,9295.90909090909,0.574514166935529,1.42409219686573
1237,2010,42041,Cumberland County,Pennsylvania,25649,177200,40.2,235861,1,349,1.36067682950602,0.1447460496614,96.1615,-4700,-2.65237020316027,0.146967643768695,193390.909090909,28416.2727272727,1.48305579969359,1.60534795554614
1238,2010,42043,Dauphin County,Pennsylvania,37326,160600,39.1,268220,1,-953,-2.55318008894604,0.232415940224159,96.1615,2700,1.68119551681196,0.244785473684547,163154.545454545,39911.3636363636,0.791180845268088,0.68260224809127
1239,2010,42045,Delaware County,Pennsylvania,61100,243400,38.9,559276,1,5558,9.09656301145663,0.251027115858669,96.1615,7300,2.99917830731306,0.262615429332695,238390.909090909,62604.8181818182,1.24089043951267,0.406085564665067
1240,2010,42049,Erie County,Pennsylvania,36379,117500,38.6,280686,1,3604,9.90681437092828,0.309608510638298,96.1615,5700,4.85106382978723,0.296017168722668,124827.272727273,36712.1818181818,1.04876902199056,2.40391341821367
